rate,Reviews,tokenized_reviews,review_date,Sentiment
3,I had no reason to use the insurance so I have nothing to applaud or complain about!,"['i', 'had', 'no', 'reason', 'to', 'use', 'the', 'insurance', 'so', 'i', 'have', 'nothing', 'to', 'applaud', 'or', 'complain', 'about']",2024-09-24,POSITIVE
1,Will Never use Travel Insured Again. I have had several bad experiences with Travel Insured and will never use the company again when we travel. Travel Insured gave us a really hard time when we had to file a claim due to serious illness.  They also gave us credits several times and then the restrictions made it impossible to use them. They also charged me $183 to insure $200. Several dates back to 2019.,"['will', 'never', 'use', 'travel', 'insured', 'again', 'i', 'have', 'had', 'several', 'bad', 'experiences', 'with', 'travel', 'insured', 'and', 'will', 'never', 'use', 'the', 'company', 'again', 'when', 'we', 'travel', 'travel', 'insured', 'gave', 'us', 'a', 'really', 'hard', 'time', 'when', 'we', 'had', 'to', 'file', 'a', 'claim', 'due', 'to', 'serious', 'illness', 'they', 'also', 'gave', 'us', 'credits', 'several', 'times', 'and', 'then', 'the', 'restrictions', 'made', 'it', 'impossible', 'to', 'use', 'them', 'they', 'also', 'charged', 'me', '183', 'to', 'insure', '200', 'several', 'dates', 'back', 'to', '2019']",2024-10-01,NEGATIVE
5,Process to get insurance was simple and easy to do. ,"['process', 'to', 'get', 'insurance', 'was', 'simple', 'and', 'easy', 'to', 'do']",2024-09-01,POSITIVE
5,"Glad my insurance was there if I needed it. Luckily I didn’t need to use my insurance. However, I really appreciated the help selecting a plan and reminders I received shortly before traveling about what I should know and do if I needed to use my insurance. I will definitely use Travel Insured International for future travel insurance needs. ","['glad', 'my', 'insurance', 'was', 'there', 'if', 'i', 'needed', 'it', 'luckily', 'i', 'didn', 't', 'need', 'to', 'use', 'my', 'insurance', 'however', 'i', 'really', 'appreciated', 'the', 'help', 'selecting', 'a', 'plan', 'and', 'reminders', 'i', 'received', 'shortly', 'before', 'traveling', 'about', 'what', 'i', 'should', 'know', 'and', 'do', 'if', 'i', 'needed', 'to', 'use', 'my', 'insurance', 'i', 'will', 'definitely', 'use', 'travel', 'insured', 'international', 'for', 'future', 'travel', 'insurance', 'needs']",2024-09-11,POSITIVE
5,I was confident that I was properly covered by your company.  ,"['i', 'was', 'confident', 'that', 'i', 'was', 'properly', 'covered', 'by', 'your', 'company']",2024-09-13,POSITIVE
5,"Insurance coverage. We didn't have to use it which was the best for us and the insurance company. They are very efficient in their follow up to see if there were any claims to be dealt with, which I felt was very impressive.","['insurance', 'coverage', 'we', 'didnt', 'have', 'to', 'use', 'it', 'which', 'was', 'the', 'best', 'for', 'us', 'and', 'the', 'insurance', 'company', 'they', 'are', 'very', 'efficient', 'in', 'their', 'follow', 'up', 'to', 'see', 'if', 'there', 'were', 'any', 'claims', 'to', 'be', 'dealt', 'with', 'which', 'i', 'felt', 'was', 'very', 'impressive']",2024-09-16,NEGATIVE
5,"I felt very comfortable knowing that if anything happened, I could depend on you. That is mainly because, for the last 10 years, I have always insured through Dan Drennen and have come to greatly trust him.","['i', 'felt', 'very', 'comfortable', 'knowing', 'that', 'if', 'anything', 'happened', 'i', 'could', 'depend', 'on', 'you', 'that', 'is', 'mainly', 'because', 'for', 'the', 'last', '10', 'years', 'i', 'have', 'always', 'insured', 'through', 'dan', 'drennen', 'and', 'have', 'come', 'to', 'greatly', 'trust', 'him']",2024-09-06,POSITIVE
5,Buying travel insurance gave us peace of mind navigating the uncertainties of travel. ,"['buying', 'travel', 'insurance', 'gave', 'us', 'peace', 'of', 'mind', 'navigating', 'the', 'uncertainties', 'of', 'travel']",2024-09-03,POSITIVE
4,Easy helpful Assistance and online presence.  Price is affordable and fortunately did not to use it but had a friend who did and it was as advertised.,"['easy', 'helpful', 'assistance', 'and', 'online', 'presence', 'price', 'is', 'affordable', 'and', 'fortunately', 'did', 'not', 'to', 'use', 'it', 'but', 'had', 'a', 'friend', 'who', 'did', 'and', 'it', 'was', 'as', 'advertised']",2024-09-20,NEGATIVE
5,"Very easy to evaluate, compare and review different policies to exactly meet our costs and needs. I have used Travel Insured service multiple times and found their sales and service top-notch.","['very', 'easy', 'to', 'evaluate', 'compare', 'and', 'review', 'different', 'policies', 'to', 'exactly', 'meet', 'our', 'costs', 'and', 'needs', 'i', 'have', 'used', 'travel', 'insured', 'service', 'multiple', 'times', 'and', 'found', 'their', 'sales', 'and', 'service', 'topnotch']",2024-08-17,NEGATIVE
1,"Stay away, they won’t pay! Had plane cancelled on a Thursday  then delayed after airline rebooked.  Ended up at destination 36 hours late on Saturday. Filed claim for lost hotel night and rental car which were prepaid for Friday.  Sent in all receipts and proof of cancelled flight, plus proof of paid hotel and car but they denied because I hadn’t technically left my house on Thursday to start trip when I was notified of flight cancellation! What’s the point of insurance??*Update on this, since I was rebooked on another flight, I was denied boarding due to overbooking. So was further delayed and I tried that angle to claim reimbursement, but they REFUSED to pay this as it doesn't count as a trip delay!!!!!","['stay', 'away', 'they', 'won', 't', 'pay', 'had', 'plane', 'cancelled', 'on', 'a', 'thursday', 'then', 'delayed', 'after', 'airline', 'rebooked', 'ended', 'up', 'at', 'destination', '36', 'hours', 'late', 'on', 'saturday', 'filed', 'claim', 'for', 'lost', 'hotel', 'night', 'and', 'rental', 'car', 'which', 'were', 'prepaid', 'for', 'friday', 'sent', 'in', 'all', 'receipts', 'and', 'proof', 'of', 'cancelled', 'flight', 'plus', 'proof', 'of', 'paid', 'hotel', 'and', 'car', 'but', 'they', 'denied', 'because', 'i', 'hadn', 't', 'technically', 'left', 'my', 'house', 'on', 'thursday', 'to', 'start', 'trip', 'when', 'i', 'was', 'notified', 'of', 'flight', 'cancellation', 'what', 's', 'the', 'point', 'of', 'insuranceupdate', 'on', 'this', 'since', 'i', 'was', 'rebooked', 'on', 'another', 'flight', 'i', 'was', 'denied', 'boarding', 'due', 'to', 'overbooking', 'so', 'was', 'further', 'delayed', 'and', 'i', 'tried', 'that', 'angle', 'to', 'claim', 'reimbursement', 'but', 'they', 'refused', 'to', 'pay', 'this', 'as', 'it', 'doesnt', 'count', 'as', 'a', 'trip', 'delay']",2024-07-31,NEGATIVE
5,I get your travel insurance every time I travel. It gives me peace of mind. ,"['i', 'get', 'your', 'travel', 'insurance', 'every', 'time', 'i', 'travel', 'it', 'gives', 'me', 'peace', 'of', 'mind']",2024-09-22,POSITIVE
5,We were able to easily purchase travel insurance online with no problems. We simply answered some questions and received the exact coverage we needed for our trip. Highly recommend and would use Travel Insured International again.,"['we', 'were', 'able', 'to', 'easily', 'purchase', 'travel', 'insurance', 'online', 'with', 'no', 'problems', 'we', 'simply', 'answered', 'some', 'questions', 'and', 'received', 'the', 'exact', 'coverage', 'we', 'needed', 'for', 'our', 'trip', 'highly', 'recommend', 'and', 'would', 'use', 'travel', 'insured', 'international', 'again']",2024-09-16,NEGATIVE
4,"Didn't need to use it..... How can. you rate insurance good unless you need to use it and then see if it performs EXCELLENT! Thank God we did not need to use it so my response is just more than good.  It was expensive but again, if we needed to use it, the response would be different.","['didnt', 'need', 'to', 'use', 'it', 'how', 'can', 'you', 'rate', 'insurance', 'good', 'unless', 'you', 'need', 'to', 'use', 'it', 'and', 'then', 'see', 'if', 'it', 'performs', 'excellent', 'thank', 'god', 'we', 'did', 'not', 'need', 'to', 'use', 'it', 'so', 'my', 'response', 'is', 'just', 'more', 'than', 'good', 'it', 'was', 'expensive', 'but', 'again', 'if', 'we', 'needed', 'to', 'use', 'it', 'the', 'response', 'would', 'be', 'different']",2024-07-13,NEGATIVE
1,"Acts of war 2024. In my initial. purchase of insurance, the initial destination was Israel for a friends' daughter's wedding. Given the escalation in hostilities there, we opted not to go. But when I attempted to make a claim to get back the airfare and housing costs, I was told that the policy didn't cover acts of war. There were already acts of war going on long. before I purchased the policy, but this was not brought to my attention. Under those circumstances, I doubt I'd have purchased this policy. ","['acts', 'of', 'war', '2024', 'in', 'my', 'initial', 'purchase', 'of', 'insurance', 'the', 'initial', 'destination', 'was', 'israel', 'for', 'a', 'friends', 'daughters', 'wedding', 'given', 'the', 'escalation', 'in', 'hostilities', 'there', 'we', 'opted', 'not', 'to', 'go', 'but', 'when', 'i', 'attempted', 'to', 'make', 'a', 'claim', 'to', 'get', 'back', 'the', 'airfare', 'and', 'housing', 'costs', 'i', 'was', 'told', 'that', 'the', 'policy', 'didnt', 'cover', 'acts', 'of', 'war', 'there', 'were', 'already', 'acts', 'of', 'war', 'going', 'on', 'long', 'before', 'i', 'purchased', 'the', 'policy', 'but', 'this', 'was', 'not', 'brought', 'to', 'my', 'attention', 'under', 'those', 'circumstances', 'i', 'doubt', 'id', 'have', 'purchased', 'this', 'policy']",2024-08-22,NEGATIVE
5,Repeat customer. Easy to set up online. Good communications. Very reasonable coverage for a reasonable price. Much better than cheaper annual coverage that doesn't provide nearly the travel/liability/health benefits,"['repeat', 'customer', 'easy', 'to', 'set', 'up', 'online', 'good', 'communications', 'very', 'reasonable', 'coverage', 'for', 'a', 'reasonable', 'price', 'much', 'better', 'than', 'cheaper', 'annual', 'coverage', 'that', 'doesnt', 'provide', 'nearly', 'the', 'travelliabilityhealth', 'benefits']",2024-09-10,NEGATIVE
5,Friendly staff. I actually didn't have to use the insurance for anything but getting it was easy and the person that helped me was awesome!!,"['friendly', 'staff', 'i', 'actually', 'didnt', 'have', 'to', 'use', 'the', 'insurance', 'for', 'anything', 'but', 'getting', 'it', 'was', 'easy', 'and', 'the', 'person', 'that', 'helped', 'me', 'was', 'awesome']",2024-07-22,NEGATIVE
5,They are a no nonsense company. True to their word and act fast - no dilly-dallying. Thank you for your service....,"['they', 'are', 'a', 'no', 'nonsense', 'company', 'true', 'to', 'their', 'word', 'and', 'act', 'fast', 'no', 'dillydallying', 'thank', 'you', 'for', 'your', 'service']",2024-08-30,NEGATIVE
5,Hayden was a pleasure to work with.  air Canada would provide us a letter confirming that our plane tickets were non refundable and Hayden was a great asset in overcoming that road block.,"['hayden', 'was', 'a', 'pleasure', 'to', 'work', 'with', 'air', 'canada', 'would', 'provide', 'us', 'a', 'letter', 'confirming', 'that', 'our', 'plane', 'tickets', 'were', 'non', 'refundable', 'and', 'hayden', 'was', 'a', 'great', 'asset', 'in', 'overcoming', 'that', 'road', 'block']",2024-09-19,POSITIVE
5,No problems. My trip was uneventful though I was happy I had the insurance in case it was needed.,"['no', 'problems', 'my', 'trip', 'was', 'uneventful', 'though', 'i', 'was', 'happy', 'i', 'had', 'the', 'insurance', 'in', 'case', 'it', 'was', 'needed']",2024-09-06,NEGATIVE
5,Easy to apply and did not have any claims,"['easy', 'to', 'apply', 'and', 'did', 'not', 'have', 'any', 'claims']",2024-09-20,POSITIVE
5,Very easy to select appropriate policy for our trip. ,"['very', 'easy', 'to', 'select', 'appropriate', 'policy', 'for', 'our', 'trip']",2024-08-01,POSITIVE
5,"Easy to obtain the coverage we needed.  Knowledgeable agents that were easy to work with.  Competitive prices, too.","['easy', 'to', 'obtain', 'the', 'coverage', 'we', 'needed', 'knowledgeable', 'agents', 'that', 'were', 'easy', 'to', 'work', 'with', 'competitive', 'prices', 'too']",2024-04-24,POSITIVE
5,We had no issues but felt if anything went wrong then we’d be covered ,"['we', 'had', 'no', 'issues', 'but', 'felt', 'if', 'anything', 'went', 'wrong', 'then', 'we', 'd', 'be', 'covered']",2024-08-27,NEGATIVE
5,I had no issues therefore I had no problems needing insurance,"['i', 'had', 'no', 'issues', 'therefore', 'i', 'had', 'no', 'problems', 'needing', 'insurance']",2024-09-10,NEGATIVE
5,"Very pleasant and informative representative, Charles.  ","['very', 'pleasant', 'and', 'informative', 'representative', 'charles']",2024-09-23,POSITIVE
5,I like the  reassurance. I'm older and felt reassured that any incident that prevented travel would be covered,"['i', 'like', 'the', 'reassurance', 'im', 'older', 'and', 'felt', 'reassured', 'that', 'any', 'incident', 'that', 'prevented', 'travel', 'would', 'be', 'covered']",2024-08-27,NEGATIVE
5,I didn’t need to use it but it is comforting to know I was covered ,"['i', 'didn', 't', 'need', 'to', 'use', 'it', 'but', 'it', 'is', 'comforting', 'to', 'know', 'i', 'was', 'covered']",2024-09-15,NEGATIVE
5,"Cruise Iceland, Greenland & Norway . Knowing we had travel insurance if anything went wrong.  We had a wonderful trip ","['cruise', 'iceland', 'greenland', 'norway', 'knowing', 'we', 'had', 'travel', 'insurance', 'if', 'anything', 'went', 'wrong', 'we', 'had', 'a', 'wonderful', 'trip']",2024-09-01,POSITIVE
5,All was good!,"['all', 'was', 'good']",2024-09-07,POSITIVE
5,"Always good to have added protection when traveling for those unexpected atrocities. We didn't have any reason to use this trip, but always nice to have peace of mind if something did happen.","['always', 'good', 'to', 'have', 'added', 'protection', 'when', 'traveling', 'for', 'those', 'unexpected', 'atrocities', 'we', 'didnt', 'have', 'any', 'reason', 'to', 'use', 'this', 'trip', 'but', 'always', 'nice', 'to', 'have', 'peace', 'of', 'mind', 'if', 'something', 'did', 'happen']",2024-09-08,POSITIVE
5,Travel insurance . Easy to get but thankfully we didn’t need to use it!,"['travel', 'insurance', 'easy', 'to', 'get', 'but', 'thankfully', 'we', 'didn', 't', 'need', 'to', 'use', 'it']",2024-08-30,NEGATIVE
3,"You don’t need it until you really need it. . Travel insurance is like other kinds of insurance. You don’t need it until you really need it. It was a bit of a pain to get the insurance and add the cost of each of the parts of the trip so that we were covered. But I guess it has to be done. The insurance was expensive, but maybe no more so than any other company. I really can’t say if the product is good because I didn’t need to use it. That’s when you find out if you’ve purchased a good product or not.  ","['you', 'don', 't', 'need', 'it', 'until', 'you', 'really', 'need', 'it', 'travel', 'insurance', 'is', 'like', 'other', 'kinds', 'of', 'insurance', 'you', 'don', 't', 'need', 'it', 'until', 'you', 'really', 'need', 'it', 'it', 'was', 'a', 'bit', 'of', 'a', 'pain', 'to', 'get', 'the', 'insurance', 'and', 'add', 'the', 'cost', 'of', 'each', 'of', 'the', 'parts', 'of', 'the', 'trip', 'so', 'that', 'we', 'were', 'covered', 'but', 'i', 'guess', 'it', 'has', 'to', 'be', 'done', 'the', 'insurance', 'was', 'expensive', 'but', 'maybe', 'no', 'more', 'so', 'than', 'any', 'other', 'company', 'i', 'really', 'can', 't', 'say', 'if', 'the', 'product', 'is', 'good', 'because', 'i', 'didn', 't', 'need', 'to', 'use', 'it', 'that', 's', 'when', 'you', 'find', 'out', 'if', 'you', 've', 'purchased', 'a', 'good', 'product', 'or', 'not']",2024-08-16,POSITIVE
5,Easy to set up policy online.  We had to update it at a later time and spoke with an agent over the phone.  Easy to do business both ways.  ,"['easy', 'to', 'set', 'up', 'policy', 'online', 'we', 'had', 'to', 'update', 'it', 'at', 'a', 'later', 'time', 'and', 'spoke', 'with', 'an', 'agent', 'over', 'the', 'phone', 'easy', 'to', 'do', 'business', 'both', 'ways']",2024-08-29,NEGATIVE
